Date,Away,Away_pts,Home,Home_pts,Away_1st_half,Away_2nd_half,Away_OT,Home_1st_half,Home_2nd_half,Home_OT,Spread,Over_under
2016-01-13,Tennessee,72,Georgia,81,35,37,,28,53,,4.0,150.0
2016-01-13,South Dakota,65,North Dakota State,66,26,39,,35,31,,7.0,145.5
2016-01-13,Temple,65,Memphis,67,37,28,,31,36,,6.0,141.5
2016-01-13,TCU,54,Baylor,82,31,23,,41,41,,13.0,142.0
2016-01-13,Marquette,68,Villanova,83,38,30,,37,46,,18.0,144.0
2016-01-13,Penn State,57,Purdue,74,25,32,,38,36,,16.5,135.0
2016-01-13,Jacksonville State,74,SE Missouri State,60,38,36,,23,37,,-2.0,140.5
2016-01-13,Florida State,85,North Carolina State,78,38,47,,28,50,,2.0,146.5
2016-01-13,Georgia Tech,64,Notre Dame,72,27,37,,30,42,,,150.5
2016-01-13,Mississippi,81,LSU,90,43,38,,40,50,,10.0,159.0
2016-01-13,Oklahoma,74,Oklahoma State,72,43,31,,31,41,,-8.0,147.0
2016-01-13,South Carolina,50,Alabama,73,22,28,,35,38,,-4.0,135.5
2016-01-13,Wake Forest,91,Virginia Tech,93,38,53,,45,48,,1.0,151.0
2016-01-13,Wichita State,78,Missouri State,62,37,41,,36,26,,-13.5,130.0
2016-01-13,Boise State,74,Nevada,67,35,39,,24,43,,-4.0,151.0
2016-01-13,San Diego State,69,Colorado State,62,29,40,,31,31,,-3.0,138.5
2016-01-13,Wyoming,55,San Jose State,62,23,32,,34,28,,-3.5,138.0
2016-01-13,Oregon State,54,Colorado,71,25,29,,29,42,,5.0,139.5
2016-01-13,USC,89,UCLA,75,48,41,,30,45,,2.5,159.5
2016-01-14,Wofford,86,The Citadel,83,35,51,,29,54,,-4.0,166.5
2016-01-14,Cleveland State,53,Wright State,70,32,21,,42,28,,7.0,122.0
2016-01-14,Connecticut,51,Tulsa,60,26,25,,26,34,,,139.5
2016-01-14,Drexel,61,Hofstra,69,24,37,,34,35,,10.5,139.5
2016-01-14,Furman,65,Mercer,69,23,42,,39,30,,5.5,127.0
2016-01-14,High Point,66,Winthrop,86,31,35,,37,49,,-4.0,158.0
2016-01-14,Iowa,76,Michigan State,59,47,29,,25,34,,9.0,148.5
2016-01-14,James Madison,75,Northeastern,63,42,33,,27,36,,5.5,140.5
2016-01-14,Louisiana Tech,74,Florida International,88,41,33,,52,36,,-4.0,145.0
2016-01-14,Middle Tennessee,73,Charlotte,72,37,36,,36,36,,-3.0,146.0
2016-01-14,Oral Roberts,80,IUPUI,71,32,48,,35,36,,1.5,149.5
2016-01-14,Southern Miss,51,Florida Atlantic,58,30,21,,21,37,,4.0,126.0
2016-01-14,Towson,79,Delaware,77,34,45,,33,44,,-2.5,136.5
2016-01-14,UAB,72,Old Dominion,71,33,24,,25,32,,3.0,132.0
2016-01-14,UNC Wilmington,91,Elon,82,38,53,,36,46,,-4.0,162.5
2016-01-14,Western Carolina,58,Chattanooga,77,24,34,,40,37,,10.0,141.0
2016-01-14,Youngstown State,64,Northern Kentucky,84,28,36,,46,38,,5.0,153.0
2016-01-14,Louisiana-Lafayette,74,Georgia Southern,65,38,36,,35,30,,-8.0,160.0
2016-01-14,Louisiana-Monroe,51,Georgia State,65,23,28,,41,24,,7.5,120.0
2016-01-14,William & Mary,63,College of Charleston,61,33,30,,18,43,,-1.5,138.0
2016-01-14,Denver,76,Western Illinois,69,39,37,,21,48,,4.5,126.0
2016-01-14,East Tennessee State,81,Samford,77,40,41,,38,39,,,143.5
2016-01-14,IUPU Fort Wayne,76,South Dakota State,92,38,38,,39,53,,8.5,149.0
2016-01-14,Marist,100,Rider,102,33,46,,28,51,,6.5,133.5
2016-01-14,Marshall,97,North Texas,78,61,36,,33,45,,-5.0,169.0
2016-01-14,Washington State,73,Arizona State,84,25,48,,40,44,,8.5,147.5
2016-01-14,Wisc-Green Bay,78,Illinois-Chicago,76,39,39,,39,37,,-13.0,159.0
2016-01-14,Wisc-Milwaukee,56,Valparaiso,68,30,26,,38,30,,12.5,132.5
2016-01-14,Montana State,68,North Dakota,85,28,40,,39,46,,4.5,150.0
2016-01-14,Texas State,78,South Alabama,67,35,43,,32,35,,-1.0,123.0
2016-01-14,Appalachian State,55,Arkansas-Little Rock,81,32,23,,46,35,,15.5,128.5
2016-01-14,Austin Peay,52,Tennessee State,66,22,30,,29,37,,3.0,137.5
2016-01-14,Texas-Arlington,90,Troy,63,40,50,,33,30,,-7.0,158.5
2016-01-14,BYU,69,Gonzaga,68,32,37,,36,32,,7.5,162.5
2016-01-14,Eastern Kentucky,85,Eastern Illinois,97,44,41,,55,42,,-3.5,150.0
2016-01-14,Montana,73,Northern Colorado,66,37,36,,26,40,,-7.5,149.0
2016-01-14,Morehead State,70,SIU Edwardsville,67,30,32,,35,27,,-6.5,133.0
2016-01-14,Murray State,73,Belmont,81,38,35,,39,42,,,151.5
2016-01-14,Pittsburgh,41,Louisville,59,17,24,,20,39,,7.5,144.0
2016-01-14,Washington,67,Arizona,99,41,26,,44,55,,14.0,162.0
2016-01-14,Western Kentucky,73,Rice,83,35,38,,34,49,,-1.5,152.5
2016-01-14,Southern Utah,80,Eastern Washington,106,30,50,,49,57,,11.0,152.5
2016-01-14,Hawaii,80,UC Riverside,71,40,40,,27,44,,-5.0,140.5
2016-01-14,Idaho State,71,Sacramento State,82,33,38,,29,53,,10.0,149.5
2016-01-14,Loyola Marymount,87,San Francisco,83,39,48,,34,49,,4.0,147.5
2016-01-14,Northern Arizona,76,Idaho,83,30,46,,45,38,,9.0,138.0
2016-01-14,Oregon,77,Utah,59,46,31,,34,25,,6.0,140.0
2016-01-14,Pepperdine,60,Santa Clara,62,30,30,,38,24,,-3.0,132.5
2016-01-14,San Diego,82,Portland,71,35,47,,28,43,,9.0,143.5
2016-01-14,Santa Barbara,76,Cal Poly,73,43,33,,38,35,,3.5,143.5
2016-01-14,Weber State,73,Portland State,58,36,37,,29,29,,-4.0,147.0
2016-01-14,CS Northridge,62,UC Davis,63,35,27,,28,35,,2.5,139.5
2016-01-14,UC Irvine,58,Long Beach State,54,21,37,,29,25,,2.0,140.5
2016-01-14,California,71,Stanford,77,35,36,,41,36,,-4.0,134.5
2016-01-14,Pacific,62,St. Mary's,78,27,35,,46,32,,19.5,136.0
2016-01-15,Akron,64,Toledo,78,28,36,,39,39,,3.5,149.5
2016-01-15,Canisius,65,Manhattan,62,33,32,,23,39,,-1.0,154.0
2016-01-15,George Washington,70,Dayton,77,34,36,,35,42,,4.5,136.5
2016-01-15,Niagara,68,Fairfield,73,35,33,,32,41,,8.0,144.5
2016-01-15,Siena,64,Quinnipiac,52,27,37,,21,31,,-4.5,144.5
2016-01-15,Evansville,66,Illinois State,55,35,31,,29,26,,-5.5,138.5
2016-01-15,Monmouth,110,Iona,102,44,66,,45,57,,1.5,161.5
2016-01-16,Cincinnati,65,Temple,67,24,32,,22,34,,-3.5,126.0
2016-01-16,North Carolina State,55,North Carolina,67,29,26,,29,38,,16.0,158.0
2016-01-16,Ohio State,65,Maryland,100,30,35,,48,52,,10.5,137.5
2016-01-16,South Florida,56,Memphis,71,22,34,,30,41,,17.5,140.0
2016-01-16,St. John's,58,Butler,78,25,33,,39,39,,19.5,147.0
2016-01-16,Syracuse,83,Wake Forest,55,47,36,,27,28,,2.0,145.0
2016-01-16,Virginia Tech,78,Georgia Tech,77,33,45,,43,34,,7.5,146.0
2016-01-16,Indiana,70,Minnesota,63,34,36,,34,29,,-11.0,152.5
2016-01-16,Massachusetts,74,Davidson,86,35,39,,34,52,,,168.0
2016-01-16,Denver,61,IUPUI,76,23,38,,30,46,,3.5,127.0
2016-01-16,Fordham,55,Saint Joseph's,80,26,29,,38,42,,10.0,147.0
2016-01-16,Furman,86,The Citadel,89,37,49,,41,48,,-8.0,166.0
2016-01-16,Missouri,72,South Carolina,81,34,38,,41,40,,14.0,139.5
2016-01-16,Tennessee-Martin,60,Jacksonville State,82,30,30,,44,38,,-4.0,137.0
2016-01-16,Villanova,55,Georgetown,50,26,29,,22,28,,-7.0,138.5
2016-01-16,Boston College,61,Pittsburgh,84,36,25,,43,41,,19.5,136.5
2016-01-16,Bowling Green,84,Eastern Michigan,79,44,40,,31,48,,8.5,144.0
2016-01-16,Eastern Kentucky,65,SIU Edwardsville,67,32,33,,31,36,,-2.5,156.0
2016-01-16,IUPU Fort Wayne,106,Nebraska Omaha,101,50,42,,37,55,,8.0,162.5
2016-01-16,Miami (Ohio),46,Ball State,48,28,18,,17,31,,6.5,135.5
2016-01-16,Miami,65,Clemson,76,34,31,,32,44,,-4.5,130.0
2016-01-16,Northeastern,69,Delaware,60,23,46,,28,32,,-7.5,142.5
2016-01-16,Notre Dame,95,Duke,91,45,50,,50,41,,8.5,153.5
2016-01-16,TCU,63,Kansas,70,28,35,,37,33,,23.0,146.0
2016-01-16,Texas A&M,79,Georgia,45,38,41,,23,22,,-3.0,139.5
2016-01-16,Virginia Commonwealth,94,Richmond,89,39,45,,37,47,,1.5,147.0
2016-01-16,William & Mary,94,UNC Wilmington,97,34,49,,35,48,,5.0,148.5
2016-01-16,Xavier,74,Marquette,66,38,36,,28,38,,-6.5,152.5
2016-01-16,La Salle,62,Rhode Island,73,22,40,,31,42,,15.0,131.0
2016-01-16,Louisiana-Lafayette,87,Georgia State,54,35,52,,31,23,,3.0,140.0
2016-01-16,Nebraska,78,Illinois,67,39,39,,30,37,,5.0,
2016-01-16,Baylor,63,Texas Tech,60,36,27,,29,31,,-1.5,145.5
2016-01-16,Montana,65,North Dakota,61,30,35,,26,35,,,137.0
2016-01-16,Oakland,86,Detroit,82,43,43,,40,42,,-1.5,179.0
2016-01-16,Northern Arizona,73,Eastern Washington,96,32,41,,45,51,,11.0,153.5
2016-01-16,Central Michigan,61,Buffalo,74,23,38,,33,41,,1.5,160.5
2016-01-16,Tennessee,80,Mississippi State,75,38,42,,27,48,,2.5,156.5
2016-01-16,Drexel,50,Towson,69,12,38,,33,36,,7.0,130.5
2016-01-16,Elon,65,College of Charleston,64,29,36,,34,30,,4.5,145.5
2016-01-16,Iowa State,76,Kansas State,63,32,44,,23,40,,-1.5,152.5
2016-01-16,James Madison,86,Hofstra,82,38,37,,36,39,,6.5,149.0
2016-01-16,Kentucky,70,Auburn,75,35,35,,30,45,,-11.5,151.0
2016-01-16,Loyola of Chicago,51,Northern Iowa,41,19,32,,22,19,,12.0,121.0
2016-01-16,Middle Tennessee,64,Old Dominion,61,24,40,,26,35,,5.5,
2016-01-16,Pepperdine,98,San Francisco,84,51,47,,28,56,,-3.5,150.5
2016-01-16,Texas El Paso,67,Texas-San Antonio,71,43,24,,33,38,,-6.0,159.0
2016-01-16,Utah State,96,Colorado State,92,45,51,,39,53,,2.5,144.5
2016-01-16,West Virginia,68,Oklahoma,70,34,34,,34,36,,4.5,159.0
2016-01-16,Wisc-Milwaukee,87,Illinois-Chicago,62,49,38,,26,36,,-11.5,138.0
2016-01-16,Wofford,69,Mercer,70,30,34,,26,38,,6.5,129.5
2016-01-16,Wyoming,70,New Mexico,68,29,41,,30,38,,10.5,137.0
2016-01-16,Morehead State,82,Eastern Illinois,84,46,27,,38,35,,-6.5,127.0
2016-01-16,East Carolina,69,Central Florida,89,32,37,,60,29,,4.5,140.0
2016-01-16,Seton Hall,81,Providence,72,38,43,,28,44,,6.0,141.0
2016-01-16,Brown,68,Yale,77,31,37,,37,40,,15.0,139.5
2016-01-16,East Tennessee State,84,Chattanooga,94,43,41,,45,49,,8.0,144.0
2016-01-16,Louisiana-Monroe,51,Georgia Southern,66,21,30,,32,34,,-2.5,137.5
2016-01-16,Texas-Arlington,85,South Alabama,88,34,44,,43,35,,-12.0,147.5
2016-01-16,Texas State,57,Troy,66,26,31,,30,36,,,136.0
2016-01-16,South Dakota State,57,North Dakota State,68,17,40,,32,36,,-2.0,140.0
2016-01-16,Alabama,63,Vanderbilt,71,31,32,,33,38,,11.0,132.0
2016-01-16,BYU,81,Portland,84,40,41,,42,42,,-9.5,169.0
2016-01-16,Oklahoma State,69,Texas,74,25,44,,40,34,,8.0,133.5
2016-01-16,St. Bonaventure,88,Duquesne,95,37,51,,36,59,,-1.0,150.5
2016-01-16,Cleveland State,70,Northern Kentucky,65,29,41,,27,38,,3.5,130.0
2016-01-16,Cornell,70,Columbia,74,36,34,,40,34,,9.0,
2016-01-16,Louisiana Tech,61,Florida Atlantic,63,36,25,,16,47,,-7.0,141.0
2016-01-16,Northern Illinois,69,Western Michigan,83,28,41,,40,43,,-1.0,137.5
2016-01-16,Ohio,82,Kent State,89,37,45,,38,51,,4.5,151.5
2016-01-16,San Jose State,74,Fresno State,81,22,52,,38,43,,14.5,146.0
2016-01-16,Southern Miss,66,Florida International,60,27,39,,31,29,,9.0,130.0
2016-01-16,UAB,74,Charlotte,72,46,28,,33,39,,-5.0,150.5
2016-01-16,UC Irvine,61,Santa Barbara,52,28,33,,30,22,,-1.5,131.5
2016-01-16,Washington,89,Arizona State,85,44,45,,34,51,,6.5,158.5
2016-01-16,Western Carolina,68,Samford,84,38,30,,40,44,,4.0,141.0
2016-01-16,Youngstown State,45,Wright State,81,26,19,,43,38,,9.5,146.0
2016-01-16,Montana State,76,Northern Colorado,78,41,35,,42,36,,2.5,163.5
2016-01-16,Austin Peay,58,Belmont,76,23,35,,46,30,,13.5,158.0
2016-01-16,Florida,80,Mississippi,71,49,31,,30,41,,-1.0,143.0
2016-01-16,Marshall,94,Rice,90,39,55,,37,53,,-3.5,171.0
2016-01-16,Missouri State,61,Bradley,42,34,27,,18,24,,-5.5,122.5
2016-01-16,Oral Roberts,77,Western Illinois,68,31,46,,38,30,,,150.0
2016-01-16,San Diego,52,Gonzaga,88,27,25,,46,42,,20.0,135.0
2016-01-16,Western Kentucky,81,North Texas,76,41,40,,38,38,,-4.0,151.0
2016-01-16,Wisc-Green Bay,70,Valparaiso,85,28,42,,33,52,,13.5,149.0
2016-01-16,Appalachian State,86,Arkansas State,72,47,39,,30,42,,8.0,150.5
2016-01-16,Arkansas,74,LSU,76,40,34,,36,40,,9.5,165.0
2016-01-16,Murray State,71,Tennessee State,73,34,37,,37,36,,-1.5,130.5
2016-01-16,Penn State,71,Northwestern,62,30,41,,23,39,,9.0,
2016-01-16,SE Missouri State,55,Tennessee Tech,91,21,34,,51,40,,16.5,154.0
2016-01-16,Hawaii,86,CS Fullerton,79,29,43,,27,45,,-7.5,150.0
2016-01-16,Washington State,66,Arizona,90,31,35,,46,44,,18.0,153.0
2016-01-16,Air Force,64,UNLV,100,25,39,,53,47,,16.0,139.5
2016-01-16,Idaho State,73,Portland State,70,41,32,,31,39,,10.5,151.5
2016-01-16,Long Beach State,92,Cal Poly,96,42,40,,33,48,,2.5,152.5
2016-01-16,San Diego State,56,Boise State,53,25,31,,26,27,,4.0,133.5
2016-01-16,Southern Utah,85,Idaho,83,36,34,,33,37,,9.0,141.0
2016-01-16,Weber State,85,Sacramento State,74,40,45,,35,39,,-6.0,143.5
2016-01-16,UC Riverside,75,CS Northridge,72,36,39,,31,41,,2.5,145.5
2016-01-16,Loyola Marymount,76,Santa Clara,66,33,43,,26,40,,2.5,132.5
2016-01-17,American,45,Army,65,22,23,,22,43,,14.5,132.0
2016-01-17,Creighton,91,DePaul,80,47,44,,41,39,,-5.0,151.0
2016-01-17,VMI,68,UNC Greensboro,85,25,43,,43,42,,10.0,138.5
2016-01-17,Michigan State,76,Wisconsin,77,36,40,,41,36,,-6.5,134.0
2016-01-17,Canisius,63,Quinnipiac,53,29,34,,26,27,,-4.5,147.0
2016-01-17,Connecticut,69,Houston,57,28,41,,35,22,,1.0,137.5
2016-01-17,Marist,67,Saint Peter's,76,23,44,,31,45,,6.5,135.5
2016-01-17,Niagara,64,Manhattan,69,31,33,,39,30,,7.0,132.0
2016-01-17,George Mason,92,Saint Louis,79,34,58,,31,48,,2.0,132.0
2016-01-17,Southern Methodist,60,Tulane,45,23,37,,19,26,,-14.0,138.0
2016-01-17,Indiana State,62,Wichita State,82,30,32,,35,47,,15.0,135.0
2016-01-17,Iona,75,Rider,79,38,37,,30,49,,-4.0,146.5
2016-01-17,Southern Illinois,81,Drake,76,42,39,,31,45,,-4.0,142.5
2016-01-17,Michigan,71,Iowa,82,33,38,,38,44,,7.0,143.5
2016-01-17,Virginia,62,Florida State,69,28,34,,25,44,,-3.5,137.0
2016-01-17,Oregon,87,Colorado,91,41,46,,46,45,,1.0,142.5
2016-01-17,Oregon State,53,Utah,59,34,19,,23,36,,9.0,137.0
2016-01-18,Siena,69,Monmouth,85,36,33,,41,44,,7.5,152.5
2016-01-18,Detroit,76,Wright State,77,37,39,,32,45,,5.5,146.5
2016-01-18,Illinois-Chicago,53,Cleveland State,70,22,31,,32,38,,10.5,132.5
2016-01-18,Purdue,107,Rutgers,57,59,48,,26,31,,-21.0,143.0
2016-01-18,Syracuse,64,Duke,62,26,38,,29,33,,11.5,144.5
2016-01-18,Texas Tech,76,TCU,69,42,34,,35,34,,-4.0,133.5
2016-01-18,Valparaiso,96,Youngstown State,65,52,44,,28,37,,-18.0,147.0
2016-01-18,Loyola,84,Boston University,87,35,41,,43,33,,6.5,140.0
2016-01-18,Arkansas-Little Rock,73,Arkansas State,76,30,43,,48,28,,-7.0,134.0
2016-01-18,Hampton,80,North Carolina Central,79,45,35,,37,42,,1.0,140.5
2016-01-18,Oklahoma,77,Iowa State,82,35,42,,41,41,,2.0,170.0
